window_id,participant_id,session_id,recording_date,scenario_id,trajectory_id,worker_id,hazard_id,window_started_at,window_ended_at,window_duration_seconds,sample_count,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_ratio,acceleration_mean_g,acceleration_max_g,acceleration_energy,gyroscope_mean_dps,gyroscope_max_dps,gyroscope_energy,orientation_change_deg,sudden_motion,hazard_active,repeated_exposure_count,hazard_type,escalated_within_horizon,target_source,data_origin
WIN-0000062,P022,S02,2026-03-26,REPEATED_EXPOSURE,TRJ-P022-S02-000001,W02,G01,2026-03-26T08:00:00+00:00,2026-03-26T08:00:09.765496+00:00,9.765,78,-65.894,-60.055,-74.853,4.532,1.5284,2.953,2.597,6,0.0549,1.0907,2.1078,0.5671,40.553,143.11,2546.518,18.719,False,True,7,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000063,P023,S02,2026-03-29,RSSI_FLUCTUATION,TRJ-P023-S02-000001,W03,F03,2026-03-29T08:00:00+00:00,2026-03-29T08:00:10.190401+00:00,10.19,102,-75.169,-64.031,-87.962,7.183,0.4219,3.339,0.059,2,0.0978,0.9403,1.1255,0.0614,20.165,38.74,246.226,0.0,False,False,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000064,P024,S02,2026-04-01,FORKLIFT_APPROACH,TRJ-P024-S02-000001,W04,F02,2026-04-01T08:00:00+00:00,2026-04-01T08:00:09.361805+00:00,9.362,94,-63.454,-56.874,-70.217,4.056,3.0818,5.33,2.417,2,0.028,0.9547,2.4973,0.6336,34.833,108.729,1193.413,7.206,True,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000065,P025,S02,2026-04-04,RSSI_FLUCTUATION,TRJ-P025-S02-000001,W05,F02,2026-04-04T08:00:00+00:00,2026-04-04T08:00:10.393054+00:00,10.393,83,-72.152,-60.405,-82.608,7.716,0.8742,3.601,0.788,6,0.071,1.0016,1.1512,0.0032,8.46,22.894,93.611,19.204,True,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000066,P026,S02,2026-01-07,SUDDEN_MOTION_AFTER_WARNING,TRJ-P026-S02-000001,W06,L01,2026-01-07T08:00:00+00:00,2026-01-07T08:00:09.552153+00:00,9.552,76,-65.649,-58.403,-70.896,4.493,3.0621,3.3,2.551,4,0.0,1.5195,3.5247,2.6516,66.366,225.253,13498.976,38.938,True,True,0,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000067,P027,S02,2026-01-10,SUDDEN_MOTION_AFTER_WARNING,TRJ-P027-S02-000001,W07,F03,2026-01-10T08:00:00+00:00,2026-01-10T08:00:10.398179+00:00,10.398,52,-61.705,-55.083,-67.581,3.946,2.1067,3.814,2.747,3,0.0557,1.5223,3.7188,1.3921,78.988,234.099,7916.123,49.428,True,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000068,P028,S02,2026-01-13,RSSI_FLUCTUATION,TRJ-P028-S02-000001,W08,F03,2026-01-13T08:00:00+00:00,2026-01-13T08:00:10.231206+00:00,10.231,82,-70.267,-58.013,-84.322,9.504,1.0306,3.439,1.682,2,0.1042,1.1192,1.4941,0.1212,15.405,52.297,798.386,10.049,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000069,P029,S02,2026-01-16,NORMAL_PASSAGE,TRJ-P029-S02-000001,W09,F03,2026-01-16T08:00:00+00:00,2026-01-16T08:00:09.699236+00:00,9.699,78,-87.411,-84.154,-91.079,1.603,0.0164,3.168,0.0,3,0.0043,0.9998,0.9998,0.0179,16.915,20.658,119.646,8.774,False,False,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000070,P030,S02,2026-01-19,SUDDEN_MOTION_AFTER_WARNING,TRJ-P030-S02-000001,W10,F02,2026-01-19T08:00:00+00:00,2026-01-19T08:00:10.333663+00:00,10.334,83,-62.055,-57.557,-67.368,3.577,1.202,1.352,3.296,1,0.0924,1.2389,3.6355,2.7897,83.979,238.423,5058.238,52.285,True,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000071,P031,S02,2026-01-22,FORKLIFT_APPROACH,TRJ-P031-S02-000001,W11,F02,2026-01-22T08:00:00+00:00,2026-01-22T08:00:09.660184+00:00,9.66,97,-67.933,-62.205,-72.083,4.381,1.5838,4.198,1.55,3,0.0067,1.0883,1.0883,0.039,39.128,123.904,1855.794,12.341,False,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000072,P032,S02,2026-01-25,SUDDEN_MOTION_AFTER_WARNING,TRJ-P032-S02-000001,W12,G01,2026-01-25T08:00:00+00:00,2026-01-25T08:00:09.816635+00:00,9.817,49,-56.165,-51.907,-62.924,4.138,1.8826,2.21,0.977,2,0.0025,1.1903,2.4726,1.026,85.095,259.594,6028.9,48.478,True,True,1,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000073,P033,S02,2026-01-28,RSSI_FLUCTUATION,TRJ-P033-S02-000001,W13,L01,2026-01-28T08:00:00+00:00,2026-01-28T08:00:09.870519+00:00,9.871,79,-77.411,-65.653,-89.928,9.62,0.0897,3.926,0.795,3,0.0207,1.0923,1.4191,0.0603,5.248,16.12,77.812,21.646,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000074,P034,S02,2026-01-31,PROLONGED_DANGER,TRJ-P034-S02-000001,W14,F01,2026-01-31T08:00:00+00:00,2026-01-31T08:00:10.185607+00:00,10.186,81,-54.735,-48.367,-60.918,3.883,0.4881,3.484,6.263,0,0.0,0.8698,1.5221,0.1743,20.285,90.78,1579.318,0.0,False,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000075,P035,S02,2026-02-03,SUDDEN_MOTION_AFTER_WARNING,TRJ-P035-S02-000001,W15,F03,2026-02-03T08:00:00+00:00,2026-02-03T08:00:10.137641+00:00,10.138,81,-62.96,-57.521,-67.093,3.796,0.1464,4.643,2.391,5,0.052,1.3934,3.2528,1.1728,72.63,276.545,6213.173,37.748,True,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000076,P036,S02,2026-02-06,RSSI_FLUCTUATION,TRJ-P036-S02-000001,W16,F02,2026-02-06T08:00:00+00:00,2026-02-06T08:00:09.965708+00:00,9.966,100,-65.911,-57.929,-73.576,6.571,-2.002,3.567,0.0,1,0.1227,0.8616,0.8824,0.0325,20.191,49.78,229.17,0.0,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000077,P037,S02,2026-02-09,RSSI_FLUCTUATION,TRJ-P037-S02-000001,W17,G01,2026-02-09T08:00:00+00:00,2026-02-09T08:00:10.141854+00:00,10.142,101,-74.354,-62.622,-86.745,8.244,0.5315,2.352,0.0,2,0.0492,0.8705,1.4279,0.106,9.387,78.587,1625.438,2.76,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000078,P038,S02,2026-02-12,IMPACT_CANDIDATE,TRJ-P038-S02-000001,W18,F01,2026-02-12T08:00:00+00:00,2026-02-12T08:00:09.833590+00:00,9.834,79,-62.517,-55.764,-70.572,5.358,0.0798,2.274,1.606,2,0.0325,1.5943,4.8424,5.0495,80.826,313.489,10678.717,59.412,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000079,P039,S02,2026-02-15,REPEATED_EXPOSURE,TRJ-P039-S02-000001,W19,F02,2026-02-15T08:00:00+00:00,2026-02-15T08:00:10.275736+00:00,10.276,51,-67.408,-61.206,-73.183,4.104,1.0588,5.145,2.377,0,0.0073,0.9269,1.9955,0.2234,39.921,78.022,1107.106,21.455,False,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000080,P040,S02,2026-02-18,FORKLIFT_APPROACH,TRJ-P040-S02-000001,W20,F03,2026-02-18T08:00:00+00:00,2026-02-18T08:00:09.688860+00:00,9.689,78,-72.18,-68.207,-74.368,1.247,2.6304,3.175,1.162,1,0.0443,0.8949,1.32,0.0012,28.213,88.509,1999.784,14.909,False,True,5,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000081,P001,S03,2026-01-29,RSSI_FLUCTUATION,TRJ-P001-S03-000001,W01,G01,2026-01-29T09:00:00+00:00,2026-01-29T09:00:10.045889+00:00,10.046,100,-75.059,-62.122,-87.869,9.814,0.3463,2.809,0.403,4,0.0716,1.0048,1.0048,0.0325,3.291,48.623,616.426,0.0,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000082,P002,S03,2026-02-01,RSSI_FLUCTUATION,TRJ-P002-S03-000001,W02,F01,2026-02-01T09:00:00+00:00,2026-02-01T09:00:09.612163+00:00,9.612,96,-76.831,-64.237,-89.131,8.993,1.8046,1.109,0.76,6,0.1217,0.8735,1.6023,0.178,13.487,53.713,563.174,7.144,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000083,P003,S03,2026-02-04,FORKLIFT_CROSSING,TRJ-P003-S03-000001,W03,F01,2026-02-04T09:00:00+00:00,2026-02-04T09:00:10.371891+00:00,10.372,104,-61.183,-56.101,-65.203,3.103,2.1509,3.653,2.097,2,0.0037,1.3788,2.6097,0.6306,45.757,134.644,4247.524,17.284,True,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000084,P004,S03,2026-02-07,NORMAL_PASSAGE,TRJ-P004-S03-000001,W04,G01,2026-02-07T09:00:00+00:00,2026-02-07T09:00:09.936000+00:00,9.936,79,-80.567,-79.313,-84.149,1.852,0.9022,0.955,0.002,1,0.0,0.819,1.6126,0.1415,4.224,47.668,260.872,1.312,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000085,P005,S03,2026-02-10,NORMAL_WORK_NEAR_MACHINE,TRJ-P005-S03-000001,W05,F02,2026-02-10T09:00:00+00:00,2026-02-10T09:00:09.893216+00:00,9.893,79,-76.915,-75.392,-78.772,1.732,-1.4113,3.967,0.0,1,0.0835,0.9829,1.2528,0.0578,8.264,60.289,450.972,11.33,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000086,P006,S03,2026-02-13,FORKLIFT_APPROACH,TRJ-P006-S03-000001,W06,F01,2026-02-13T09:00:00+00:00,2026-02-13T09:00:10.002098+00:00,10.002,80,-68.178,-62.283,-76.27,4.877,2.0036,3.804,1.662,3,0.1553,1.1122,1.6643,0.1672,14.241,79.571,614.089,12.979,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000087,P007,S03,2026-02-16,NORMAL_PASSAGE,TRJ-P007-S03-000001,W07,F02,2026-02-16T09:00:00+00:00,2026-02-16T09:00:09.280172+00:00,9.28,93,-80.132,-76.993,-85.205,2.807,0.3617,0.0,0.0,1,0.0,1.0366,1.1321,0.0571,16.066,27.36,146.077,18.353,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000088,P008,S03,2026-02-19,NORMAL_PASSAGE,TRJ-P008-S03-000001,W08,F03,2026-02-19T09:00:00+00:00,2026-02-19T09:00:09.189715+00:00,9.19,46,-79.376,-75.219,-84.354,2.601,0.5313,1.222,0.0,0,0.0,0.8804,1.0408,0.0755,12.466,12.466,23.806,12.697,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000089,P009,S03,2026-02-22,NORMAL_PASSAGE,TRJ-P009-S03-000001,W09,L01,2026-02-22T09:00:00+00:00,2026-02-22T09:00:09.691065+00:00,9.691,97,-80.804,-76.212,-82.685,2.377,0.4876,0.134,0.0,1,0.0514,1.1134,1.1134,0.0187,16.766,16.766,78.527,0.604,False,False,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000090,P010,S03,2026-02-25,NORMAL_PASSAGE,TRJ-P010-S03-000001,W10,L01,2026-02-25T09:00:00+00:00,2026-02-25T09:00:09.406146+00:00,9.406,94,-72.434,-65.202,-77.804,3.24,-0.3077,2.526,0.0,1,0.0474,0.9705,1.1066,0.0405,26.108,51.825,453.634,0.0,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000091,P011,S03,2026-02-28,FALL_CANDIDATE,TRJ-P011-S03-000001,W11,F01,2026-02-28T09:00:00+00:00,2026-02-28T09:00:09.860641+00:00,9.861,79,-68.402,-60.888,-75.4,6.043,1.6416,2.433,2.318,0,0.08,1.4128,3.7626,3.0709,113.245,371.393,23599.444,80.149,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000092,P012,S03,2026-03-03,SUDDEN_MOTION_AFTER_WARNING,TRJ-P012-S03-000001,W12,F03,2026-03-03T09:00:00+00:00,2026-03-03T09:00:10.106944+00:00,10.107,101,-62.434,-60.266,-67.425,2.853,1.6447,4.602,2.443,0,0.0363,1.4525,2.4771,0.8997,75.558,217.302,9575.644,42.925,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000093,P013,S03,2026-03-06,NORMAL_PASSAGE,TRJ-P013-S03-000001,W13,L01,2026-03-06T09:00:00+00:00,2026-03-06T09:00:09.431599+00:00,9.432,47,-77.409,-69.974,-84.467,4.197,0.3323,0.865,0.0,3,0.0436,1.3081,1.3212,0.0846,1.546,47.151,561.601,4.145,False,False,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000094,P014,S03,2026-03-09,FORKLIFT_APPROACH,TRJ-P014-S03-000001,W14,F03,2026-03-09T09:00:00+00:00,2026-03-09T09:00:10.390157+00:00,10.39,83,-67.101,-64.221,-68.694,1.872,3.6456,3.769,0.698,1,0.0657,1.132,1.5149,0.0797,33.312,90.448,740.382,21.593,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000095,P015,S03,2026-03-12,REPEATED_EXPOSURE,TRJ-P015-S03-000001,W15,L01,2026-03-12T09:00:00+00:00,2026-03-12T09:00:09.990998+00:00,9.991,80,-62.58,-59.101,-64.539,1.199,-0.1462,4.005,2.751,1,0.1027,1.1598,1.3293,0.075,29.381,104.744,1153.391,25.968,False,True,4,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000096,P016,S03,2026-03-15,REPEATED_EXPOSURE,TRJ-P016-S03-000001,W16,F01,2026-03-15T09:00:00+00:00,2026-03-15T09:00:09.960664+00:00,9.961,100,-61.12,-55.05,-66.82,5.018,1.0579,4.572,3.373,1,0.0484,1.1196,1.9772,0.1891,24.028,151.537,2395.072,17.44,False,True,10,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000097,P017,S03,2026-03-18,FORKLIFT_APPROACH,TRJ-P017-S03-000001,W17,F02,2026-03-18T09:00:00+00:00,2026-03-18T09:00:09.929000+00:00,9.929,79,-66.696,-61.824,-71.384,2.861,2.6584,4.145,1.966,3,0.0376,1.1552,1.7208,0.2458,23.787,103.128,2375.04,21.277,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000098,P018,S03,2026-03-21,REPEATED_EXPOSURE,TRJ-P018-S03-000001,W18,L01,2026-03-21T09:00:00+00:00,2026-03-21T09:00:10.107004+00:00,10.107,81,-63.81,-59.172,-67.246,3.123,1.0519,2.228,2.134,0,0.0,1.2903,1.8983,0.2755,22.87,95.911,1655.03,24.645,False,True,5,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000099,P019,S03,2026-03-24,NORMAL_PASSAGE,TRJ-P019-S03-000001,W19,F03,2026-03-24T09:00:00+00:00,2026-03-24T09:00:10.014208+00:00,10.014,80,-82.546,-79.052,-87.357,1.95,1.1096,1.402,0.0,1,0.1137,0.9921,1.4453,0.1028,15.126,55.742,845.99,15.808,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000100,P020,S03,2026-03-27,NORMAL_WORK_NEAR_MACHINE,TRJ-P020-S03-000001,W20,F01,2026-03-27T09:00:00+00:00,2026-03-27T09:00:09.873022+00:00,9.873,79,-75.484,-70.742,-80.494,2.447,1.536,4.924,0.352,1,0.0367,1.0499,1.2254,0.062,7.624,61.025,953.21,2.977,False,False,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000101,P021,S03,2026-03-30,REPEATED_EXPOSURE,TRJ-P021-S03-000001,W01,L01,2026-03-30T09:00:00+00:00,2026-03-30T09:00:10.590210+00:00,10.59,106,-61.331,-56.618,-65.909,3.534,0.481,4.052,1.707,6,0.0314,1.1065,1.9758,0.3742,37.646,170.395,7511.152,20.463,True,True,3,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000102,P022,S03,2026-04-02,NORMAL_WORK_NEAR_MACHINE,TRJ-P022-S03-000001,W02,F01,2026-04-02T09:00:00+00:00,2026-04-02T09:00:10.208444+00:00,10.208,102,-74.935,-69.859,-80.531,3.436,-0.2244,4.048,2.009,0,0.0368,1.2299,1.6977,0.2609,9.779,88.954,803.22,0.0,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000103,P023,S03,2026-01-05,RSSI_FLUCTUATION,TRJ-P023-S03-000001,W03,G01,2026-01-05T09:00:00+00:00,2026-01-05T09:00:09.463641+00:00,9.464,95,-68.324,-56.374,-79.293,8.631,1.1739,3.132,1.487,3,0.0,0.7617,1.0355,0.0116,18.078,48.249,404.275,0.0,False,True,1,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000104,P024,S03,2026-01-08,RSSI_FLUCTUATION,TRJ-P024-S03-000001,W04,F01,2026-01-08T09:00:00+00:00,2026-01-08T09:00:10.126672+00:00,10.127,51,-71.461,-61.033,-84.365,8.167,0.1334,3.669,0.213,2,0.0491,1.0728,1.8102,0.3831,15.228,45.095,260.506,0.0,False,False,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000105,P025,S03,2026-01-11,FORKLIFT_APPROACH,TRJ-P025-S03-000001,W05,F03,2026-01-11T09:00:00+00:00,2026-01-11T09:00:09.634751+00:00,9.635,96,-64.573,-56.152,-71.608,4.896,2.5588,3.735,2.047,3,0.0188,1.1007,2.1037,0.2282,29.045,76.807,1077.117,18.071,False,False,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000106,P026,S03,2026-01-14,RSSI_FLUCTUATION,TRJ-P026-S03-000001,W06,F03,2026-01-14T09:00:00+00:00,2026-01-14T09:00:09.772662+00:00,9.773,49,-72.27,-58.623,-88.032,11.143,0.7011,2.457,1.986,3,0.1388,1.0773,1.6871,0.1867,10.69,36.675,387.44,14.162,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000107,P027,S03,2026-01-17,FORKLIFT_APPROACH,TRJ-P027-S03-000001,W07,F02,2026-01-17T09:00:00+00:00,2026-01-17T09:00:10.245480+00:00,10.245,82,-68.559,-61.887,-75.12,4.008,3.2338,4.393,1.886,2,0.0223,1.2957,1.4009,0.1207,22.108,103.403,2376.392,16.125,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000108,P028,S03,2026-01-20,FALL_CANDIDATE,TRJ-P028-S03-000001,W08,F02,2026-01-20T09:00:00+00:00,2026-01-20T09:00:10.139138+00:00,10.139,81,-69.725,-62.204,-78.446,4.742,0.717,3.091,0.816,2,0.0595,1.322,3.7822,2.1782,111.333,358.782,22286.616,60.307,True,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000109,P029,S03,2026-01-23,SUDDEN_MOTION_AFTER_WARNING,TRJ-P029-S03-000001,W09,F01,2026-01-23T09:00:00+00:00,2026-01-23T09:00:09.346381+00:00,9.346,75,-66.791,-58.947,-75.108,4.175,2.0111,2.191,4.027,1,0.0479,1.2721,3.3765,2.9845,73.166,240.601,14205.11,52.325,True,True,6,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000110,P030,S03,2026-01-26,NORMAL_PASSAGE,TRJ-P030-S03-000001,W10,L01,2026-01-26T09:00:00+00:00,2026-01-26T09:00:10.151590+00:00,10.152,102,-79.386,-76.073,-84.154,2.943,0.7352,0.0,0.186,1,0.0131,0.9104,1.2728,0.0384,26.931,42.768,415.487,0.0,False,False,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000111,P031,S03,2026-01-29,HAZARD_INACTIVE,TRJ-P031-S03-000001,W11,F01,2026-01-29T09:00:00+00:00,2026-01-29T09:00:09.903557+00:00,9.904,99,-58.17,-52.114,-62.556,3.969,0.6593,3.94,0.484,3,0.0209,1.0528,1.2807,0.0637,11.61,68.926,756.098,18.906,False,False,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000112,P032,S03,2026-02-01,SUDDEN_MOTION_AFTER_WARNING,TRJ-P032-S03-000001,W12,G01,2026-02-01T09:00:00+00:00,2026-02-01T09:00:10.048659+00:00,10.049,50,-60.065,-57.404,-62.897,2.112,1.5699,4.226,2.865,1,0.0581,1.3255,3.3128,0.8803,74.349,222.542,8120.112,39.793,True,True,1,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000113,P033,S03,2026-02-04,NORMAL_PASSAGE,TRJ-P033-S03-000001,W13,G01,2026-02-04T09:00:00+00:00,2026-02-04T09:00:09.348477+00:00,9.348,93,-84.265,-81.195,-87.168,1.987,0.9679,0.0,0.0,0,0.007,1.1667,1.1667,0.0291,20.727,49.385,354.146,4.355,True,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000114,P034,S03,2026-02-07,NORMAL_PASSAGE,TRJ-P034-S03-000001,W14,F01,2026-02-07T09:00:00+00:00,2026-02-07T09:00:10.030318+00:00,10.03,80,-75.753,-72.391,-77.629,1.97,1.4047,0.603,0.0,2,0.0,0.8954,0.8954,0.0034,7.141,49.914,599.065,2.134,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000115,P035,S03,2026-02-10,SUDDEN_MOTION_AFTER_WARNING,TRJ-P035-S03-000001,W15,F03,2026-02-10T09:00:00+00:00,2026-02-10T09:00:09.928109+00:00,9.928,99,-62.323,-58.45,-68.549,4.398,1.3521,3.538,3.069,1,0.1051,1.6031,3.1842,1.0144,75.393,223.603,11576.944,47.312,True,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000116,P036,S03,2026-02-13,PROLONGED_DANGER,TRJ-P036-S03-000001,W16,G01,2026-02-13T09:00:00+00:00,2026-02-13T09:00:09.665889+00:00,9.666,77,-49.5,-45.039,-53.116,2.227,2.0542,1.75,5.465,0,0.0345,0.9539,2.182,0.3125,24.683,124.305,1915.015,10.226,False,True,2,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000117,P037,S03,2026-02-16,FORKLIFT_APPROACH,TRJ-P037-S03-000001,W17,F01,2026-02-16T09:00:00+00:00,2026-02-16T09:00:10.129932+00:00,10.13,51,-63.742,-54.774,-73.071,5.436,2.9585,3.13,1.997,2,0.0214,1.0693,1.8333,0.3212,29.763,78.739,1260.745,22.698,True,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000118,P038,S03,2026-02-19,NORMAL_PASSAGE,TRJ-P038-S03-000001,W18,F03,2026-02-19T09:00:00+00:00,2026-02-19T09:00:10.509466+00:00,10.509,84,-80.412,-77.159,-85.396,1.917,0.3065,0.844,0.0,1,0.0199,1.1363,1.1466,0.0444,13.674,45.138,403.119,10.227,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000119,P039,S03,2026-02-22,REPEATED_EXPOSURE,TRJ-P039-S03-000001,W19,G01,2026-02-22T09:00:00+00:00,2026-02-22T09:00:09.796384+00:00,9.796,78,-63.694,-53.805,-71.848,5.359,0.6497,4.879,1.927,1,0.0072,1.0506,1.9369,0.466,31.76,105.304,1178.689,25.875,False,True,5,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000120,P040,S03,2026-02-25,FALL_CANDIDATE,TRJ-P040-S03-000001,W20,G01,2026-02-25T09:00:00+00:00,2026-02-25T09:00:10.449511+00:00,10.45,84,-67.98,-60.787,-73.853,3.849,1.843,0.712,1.613,1,0.0871,1.236,3.417,1.191,101.255,338.265,17887.504,75.517,True,False,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000121,P001,S04,2026-02-05,NORMAL_PASSAGE,TRJ-P001-S04-000001,W01,L01,2026-02-05T10:00:00+00:00,2026-02-05T10:00:09.718711+00:00,9.719,78,-85.674,-83.321,-90.641,1.192,-0.9737,3.193,1.573,0,0.097,1.0681,1.0681,0.0271,13.011,13.011,38.246,0.278,False,False,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000122,P002,S04,2026-02-08,NORMAL_PASSAGE,TRJ-P002-S04-000001,W02,L01,2026-02-08T10:00:00+00:00,2026-02-08T10:00:10.373909+00:00,10.374,83,-82.522,-78.71,-86.066,2.623,1.289,1.169,0.0,3,0.0457,0.8769,0.8769,0.057,4.666,45.949,255.515,22.694,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0000123,P003,S04,2026-02-11,PROLONGED_DANGER,TRJ-P003-S04-000001,W03,G01,2026-02-11T10:00:00+00:00,2026-02-11T10:00:09.916350+00:00,9.916,50,-57.356,-51.005,-62.603,3.342,-0.8365,1.762,4.814,3,0.0716,1.2444,1.8308,0.1949,21.937,56.497,431.629,12.121,False,True,2,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
