event_id,participant_id,session_id,recording_date,scenario_id,worker_id,helmet_id,hazard_id,hazard_type,occurred_at,event_duration_seconds,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_count,acceleration_max_g,gyroscope_max_dps,orientation_change_deg,sudden_motion,candidate_impact,candidate_fall,post_event_stillness_seconds,temperature_c,humidity_percent,mq135_deviation,hazard_active,alarm_level,local_warning_success,repeated_exposure_count,similar_event_count,connectivity_status,supervisor_priority,verification_label,label_source,data_origin
EVT-SYN-0000056,P016,S02,2026-03-08,FORKLIFT_APPROACH,W16,HELMET-W16,F03,FORKLIFT,2026-03-08T08:00:00+00:00,9.671,-62.607,-52.674,-71.143,5.946,3.0374,6.627,0.697,0,0,2.0708,85.668,25.938,False,False,False,0.926,28.973,61.541,41.115,True,CRITICAL,True,3,4,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000057,P017,S02,2026-03-11,REPEATED_EXPOSURE,W17,HELMET-W17,F03,FORKLIFT,2026-03-11T08:00:00+00:00,10.381,-65.976,-61.108,-70.344,2.615,0.9175,5.108,3.184,1,1,2.0611,158.367,26.532,True,False,False,1.582,32.652,68.1,-104.584,True,HIGH,True,4,1,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000058,P018,S02,2026-03-14,FALL_CANDIDATE,W18,HELMET-W18,F03,FORKLIFT,2026-03-14T08:00:00+00:00,7.007,-63.679,-58.65,-69.489,4.141,1.5987,2.291,3.068,1,0,4.3635,360.934,71.321,True,False,True,9.792,33.618,64.08,178.667,True,HIGH,True,1,1,ONLINE,HIGH,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000059,P019,S02,2026-03-17,RSSI_FLUCTUATION,W19,HELMET-W19,F02,FORKLIFT,2026-03-17T08:00:00+00:00,5.45,-74.727,-65.781,-86.402,5.989,1.971,3.231,0.0,3,0,0.8,54.698,6.333,False,False,False,0.0,33.107,66.085,148.178,True,HIGH,True,0,0,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000060,P020,S02,2026-03-20,FORKLIFT_CROSSING,W20,HELMET-W20,F02,FORKLIFT,2026-03-20T08:00:00+00:00,12.622,-65.257,-57.357,-72.785,4.935,2.7882,6.104,3.621,2,1,1.957,156.82,38.63,False,False,False,1.734,26.805,58.68,83.046,True,CRITICAL,True,2,2,ONLINE,LOW,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000061,P021,S02,2026-03-23,RSSI_FLUCTUATION,W01,HELMET-W01,F01,FORKLIFT,2026-03-23T08:00:00+00:00,6.59,-72.835,-59.125,-87.496,7.665,-0.778,3.736,0.318,4,2,1.3848,15.302,14.73,False,False,False,0.204,31.21,80.383,101.882,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000062,P022,S02,2026-03-26,NORMAL_WORK_NEAR_MACHINE,W02,HELMET-W02,F02,FORKLIFT,2026-03-26T08:00:00+00:00,6.211,-69.84,-64.377,-72.13,2.213,-0.5409,5.292,0.524,3,0,1.3714,97.594,4.234,False,False,False,0.7,33.999,61.461,228.135,True,HIGH,True,2,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000063,P023,S02,2026-03-29,NORMAL_PASSAGE,W03,HELMET-W03,F02,FORKLIFT,2026-03-29T08:00:00+00:00,4.819,-84.054,-80.724,-85.576,1.609,1.6414,2.642,1.477,4,0,1.8246,50.005,16.997,False,False,False,1.641,29.189,64.061,117.911,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000064,P024,S02,2026-04-01,SUDDEN_MOTION_AFTER_WARNING,W04,HELMET-W04,F03,FORKLIFT,2026-04-01T08:00:00+00:00,9.826,-64.067,-59.763,-70.29,2.94,1.8836,3.848,4.067,1,3,3.5688,234.444,52.42,True,False,False,0.0,30.934,73.157,28.656,True,CRITICAL,True,0,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000065,P025,S02,2026-04-04,RSSI_FLUCTUATION,W05,HELMET-W05,F02,FORKLIFT,2026-04-04T08:00:00+00:00,8.719,-74.036,-61.044,-89.163,9.301,2.5784,4.414,0.081,5,1,1.3416,44.778,4.859,False,False,False,0.0,31.917,68.522,183.444,True,HIGH,True,3,1,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000066,P026,S02,2026-01-07,HAZARD_INACTIVE,W06,HELMET-W06,F03,FORKLIFT,2026-01-07T08:00:00+00:00,9.317,-64.445,-63.222,-67.624,0.4,-0.7658,4.361,2.337,1,0,1.2417,59.781,0.656,False,False,False,1.699,25.337,78.784,201.435,False,MODERATE,False,1,0,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000067,P027,S02,2026-01-10,FORKLIFT_APPROACH,W07,HELMET-W07,F03,FORKLIFT,2026-01-10T08:00:00+00:00,11.758,-72.221,-67.454,-78.001,3.926,2.0146,6.424,3.132,5,0,1.3595,29.599,26.097,False,False,False,0.0,31.336,59.591,121.182,True,HIGH,True,1,1,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000068,P028,S02,2026-01-13,NORMAL_WORK_NEAR_MACHINE,W08,HELMET-W08,G01,GRINDING_MACHINE,2026-01-13T08:00:00+00:00,11.174,-68.296,-64.361,-71.342,0.956,0.4465,8.424,2.518,1,1,1.392,63.594,25.385,False,False,False,1.966,36.03,65.769,-146.767,True,HIGH,True,2,1,ONLINE,MEDIUM,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000069,P029,S02,2026-01-16,NORMAL_WORK_NEAR_MACHINE,W09,HELMET-W09,F01,FORKLIFT,2026-01-16T08:00:00+00:00,8.604,-84.063,-80.33,-88.297,2.396,-0.2237,5.741,1.176,2,1,1.2987,51.219,2.065,False,False,False,0.505,33.329,66.191,-20.231,True,HIGH,True,1,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000070,P030,S02,2026-01-19,NORMAL_PASSAGE,W10,HELMET-W10,F01,FORKLIFT,2026-01-19T08:00:00+00:00,7.233,-83.234,-78.297,-88.998,2.86,1.0893,4.523,0.666,1,1,1.3908,4.439,0.0,False,False,False,0.0,30.211,62.994,-58.832,True,SAFE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000071,P031,S02,2026-01-22,NORMAL_PASSAGE,W11,HELMET-W11,F02,FORKLIFT,2026-01-22T08:00:00+00:00,6.672,-81.856,-78.735,-83.713,0.624,-1.5323,4.418,0.136,3,0,1.6598,98.742,3.731,False,False,False,1.452,27.401,72.052,314.326,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000072,P032,S02,2026-01-25,NORMAL_PASSAGE,W12,HELMET-W12,F01,FORKLIFT,2026-01-25T08:00:00+00:00,5.704,-86.389,-82.301,-89.633,1.698,1.8505,0.956,1.692,1,0,1.9965,64.754,0.0,False,False,False,0.0,28.699,54.232,-8.504,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000073,P033,S02,2026-01-28,RSSI_FLUCTUATION,W13,HELMET-W13,L01,LASER_CUTTER,2026-01-28T08:00:00+00:00,5.445,-70.435,-56.732,-85.279,9.801,-0.254,3.26,0.203,6,5,1.0445,88.713,13.091,False,False,False,0.185,31.803,76.876,161.157,True,CRITICAL,True,2,1,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000074,P034,S02,2026-01-31,BLE_PACKET_LOSS,W14,HELMET-W14,F01,FORKLIFT,2026-01-31T08:00:00+00:00,3.755,-78.363,-71.778,-85.342,4.05,0.3564,1.647,1.246,2,13,1.7909,27.541,9.131,False,False,False,1.881,25.897,66.184,291.776,True,HIGH,False,0,0,DEGRADED,LOW,SYNTHETIC_INSUFFICIENT_EVIDENCE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000075,P035,S02,2026-02-03,FORKLIFT_CROSSING,W15,HELMET-W15,F01,FORKLIFT,2026-02-03T08:00:00+00:00,7.915,-62.803,-55.926,-71.987,3.871,1.8781,5.186,1.626,1,0,2.869,142.382,38.129,False,False,False,3.276,30.278,58.505,-19.858,True,CRITICAL,True,1,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000076,P036,S02,2026-02-06,PROLONGED_DANGER,W16,HELMET-W16,L01,LASER_CUTTER,2026-02-06T08:00:00+00:00,14.353,-59.691,-56.98,-61.733,2.101,-0.1868,5.193,7.528,4,0,1.2524,47.727,23.872,True,False,False,1.726,28.717,53.28,126.64,True,CRITICAL,True,3,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000077,P037,S02,2026-02-09,RSSI_FLUCTUATION,W17,HELMET-W17,L01,LASER_CUTTER,2026-02-09T08:00:00+00:00,10.667,-75.285,-59.672,-91.976,9.885,3.0875,6.106,1.302,5,4,1.4526,117.419,0.0,False,False,False,0.0,31.33,68.216,111.952,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000078,P038,S02,2026-02-12,PROLONGED_DANGER,W18,HELMET-W18,F01,FORKLIFT,2026-02-12T08:00:00+00:00,11.62,-55.971,-54.249,-61.093,2.551,0.5086,2.322,6.037,1,0,1.3779,87.801,33.035,False,False,False,1.445,29.362,71.7,-37.808,True,CRITICAL,True,2,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000079,P039,S02,2026-02-15,NORMAL_WORK_NEAR_MACHINE,W19,HELMET-W19,F03,FORKLIFT,2026-02-15T08:00:00+00:00,10.646,-76.544,-74.691,-81.374,2.409,-1.3137,8.905,0.0,1,2,1.052,44.707,12.68,False,False,False,0.335,30.131,69.638,-21.473,True,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000080,P040,S02,2026-02-18,PROLONGED_DANGER,W20,HELMET-W20,F03,FORKLIFT,2026-02-18T08:00:00+00:00,13.723,-54.232,-49.716,-55.863,1.397,0.7389,3.96,7.89,0,0,2.1368,95.953,16.877,False,False,False,0.0,31.256,74.042,106.512,True,CRITICAL,True,4,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000081,P001,S03,2026-01-29,HAZARD_INACTIVE,W01,HELMET-W01,F01,FORKLIFT,2026-01-29T09:00:00+00:00,7.514,-58.112,-50.091,-64.539,4.27,0.1587,4.607,2.485,2,3,1.4681,100.281,21.439,False,False,False,0.0,29.902,61.562,82.257,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000082,P002,S03,2026-02-01,NORMAL_WORK_NEAR_MACHINE,W02,HELMET-W02,F03,FORKLIFT,2026-02-01T09:00:00+00:00,7.747,-77.749,-73.15,-79.973,2.642,0.3638,7.239,0.249,2,0,1.6027,46.043,17.832,True,False,False,0.555,31.019,60.133,117.86,True,MODERATE,True,0,0,ONLINE,MEDIUM,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000083,P003,S03,2026-02-04,SUDDEN_MOTION_AFTER_WARNING,W03,HELMET-W03,L01,LASER_CUTTER,2026-02-04T09:00:00+00:00,8.486,-62.241,-52.822,-72.808,5.587,2.5532,3.032,2.605,3,1,3.2967,249.983,29.335,True,True,False,0.454,30.701,60.953,244.39,True,CRITICAL,True,3,2,ONLINE,HIGH,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000084,P004,S03,2026-02-07,NORMAL_WORK_NEAR_MACHINE,W04,HELMET-W04,G01,GRINDING_MACHINE,2026-02-07T09:00:00+00:00,11.148,-74.633,-73.443,-78.266,2.335,-1.2954,7.979,0.56,1,0,1.317,26.496,9.833,False,False,False,0.0,31.853,62.517,194.247,False,MODERATE,True,2,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000085,P005,S03,2026-02-10,PROLONGED_DANGER,W05,HELMET-W05,F03,FORKLIFT,2026-02-10T09:00:00+00:00,12.789,-56.018,-50.178,-62.47,3.306,0.4239,2.133,9.059,2,0,2.132,48.824,9.813,False,False,False,0.356,29.083,62.683,212.707,True,CRITICAL,True,5,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000086,P006,S03,2026-02-13,NORMAL_WORK_NEAR_MACHINE,W06,HELMET-W06,F03,FORKLIFT,2026-02-13T09:00:00+00:00,9.22,-70.152,-67.504,-74.532,2.534,-1.0236,6.23,1.371,1,0,1.5871,51.742,19.542,False,False,False,0.0,32.663,68.897,0.57,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000087,P007,S03,2026-02-16,FALL_CANDIDATE,W07,HELMET-W07,L01,LASER_CUTTER,2026-02-16T09:00:00+00:00,9.217,-60.937,-52.835,-70.915,5.318,2.1685,3.203,2.844,1,4,3.0971,374.603,56.03,True,False,True,4.652,29.218,65.091,-1.046,True,CRITICAL,True,2,1,ONLINE,HIGH,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000088,P008,S03,2026-02-19,IMPACT_CANDIDATE,W08,HELMET-W08,L01,LASER_CUTTER,2026-02-19T09:00:00+00:00,8.876,-58.436,-49.315,-69.715,6.195,1.1824,2.51,3.611,2,2,5.371,334.879,37.82,True,True,False,3.378,31.03,69.471,73.065,True,CRITICAL,True,2,0,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000089,P009,S03,2026-02-22,NORMAL_PASSAGE,W09,HELMET-W09,G01,GRINDING_MACHINE,2026-02-22T09:00:00+00:00,3.064,-79.582,-74.508,-85.249,3.353,-0.6137,0.629,0.0,4,0,1.5497,96.794,11.958,False,False,False,1.445,28.229,57.392,30.474,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000090,P010,S03,2026-02-25,HAZARD_INACTIVE,W10,HELMET-W10,G01,GRINDING_MACHINE,2026-02-25T09:00:00+00:00,5.122,-61.618,-54.533,-68.735,5.24,1.7549,1.733,1.954,3,0,1.6433,49.338,22.999,False,False,False,1.052,27.099,53.841,127.814,False,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000091,P011,S03,2026-02-28,NORMAL_PASSAGE,W11,HELMET-W11,F02,FORKLIFT,2026-02-28T09:00:00+00:00,4.009,-80.555,-75.215,-85.916,3.212,0.4008,1.285,0.0,1,0,1.5993,83.061,12.003,True,False,False,0.0,27.03,62.777,40.379,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000092,P012,S03,2026-03-03,NORMAL_PASSAGE,W12,HELMET-W12,G01,GRINDING_MACHINE,2026-03-03T09:00:00+00:00,4.076,-79.362,-75.659,-84.297,2.835,-1.4173,2.15,0.0,0,0,1.4791,74.059,28.584,False,False,False,2.071,32.693,63.453,-104.978,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000093,P013,S03,2026-03-06,HAZARD_INACTIVE,W13,HELMET-W13,L01,LASER_CUTTER,2026-03-06T09:00:00+00:00,5.632,-66.071,-62.187,-73.751,3.03,-0.1063,1.184,3.105,3,0,1.4548,106.662,16.672,False,False,False,0.0,32.549,62.879,26.819,False,MODERATE,True,3,3,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000094,P014,S03,2026-03-09,PROLONGED_DANGER,W14,HELMET-W14,L01,LASER_CUTTER,2026-03-09T09:00:00+00:00,10.658,-63.401,-54.831,-70.012,3.743,1.1841,1.486,8.06,1,1,2.0433,94.616,23.923,False,False,False,0.488,31.24,55.253,106.5,True,CRITICAL,True,1,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000095,P015,S03,2026-03-12,RSSI_FLUCTUATION,W15,HELMET-W15,F01,FORKLIFT,2026-03-12T09:00:00+00:00,9.954,-73.095,-62.232,-83.95,5.977,0.3022,6.878,0.562,5,1,1.2215,40.017,0.0,False,False,False,2.659,27.3,66.733,163.98,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000096,P016,S03,2026-03-15,IMPACT_CANDIDATE,W16,HELMET-W16,G01,GRINDING_MACHINE,2026-03-15T09:00:00+00:00,7.016,-60.587,-53.969,-67.989,4.635,1.2559,2.203,4.486,1,0,4.6908,301.104,38.407,True,True,True,6.971,29.054,68.147,124.145,False,MODERATE,True,1,1,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000097,P017,S03,2026-03-18,NORMAL_PASSAGE,W17,HELMET-W17,F03,FORKLIFT,2026-03-18T09:00:00+00:00,3.092,-83.315,-82.766,-86.342,1.434,-0.8247,2.095,0.182,3,1,1.4081,13.757,22.849,False,False,False,2.975,30.865,71.308,207.403,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000098,P018,S03,2026-03-21,PROLONGED_DANGER,W18,HELMET-W18,L01,LASER_CUTTER,2026-03-21T09:00:00+00:00,8.184,-61.197,-53.287,-69.86,4.297,0.2761,0.567,7.314,1,1,1.324,118.191,16.259,False,False,False,1.686,28.413,81.916,-36.947,True,CRITICAL,True,2,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000099,P019,S03,2026-03-24,NORMAL_PASSAGE,W19,HELMET-W19,G01,GRINDING_MACHINE,2026-03-24T09:00:00+00:00,6.73,-85.176,-84.178,-85.509,0.649,0.1416,3.402,0.803,2,0,0.8648,13.271,31.221,False,False,False,1.027,27.996,59.787,134.074,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000100,P020,S03,2026-03-27,FORKLIFT_APPROACH,W20,HELMET-W20,F02,FORKLIFT,2026-03-27T09:00:00+00:00,10.562,-68.217,-59.335,-78.027,5.107,1.3731,7.032,0.819,2,0,1.8868,70.846,10.019,False,False,False,2.914,25.606,65.505,235.045,True,HIGH,True,2,1,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000101,P021,S03,2026-03-30,FALL_CANDIDATE,W01,HELMET-W01,F02,FORKLIFT,2026-03-30T09:00:00+00:00,5.081,-68.288,-57.589,-79.897,6.675,0.5307,2.485,2.478,1,2,4.0437,279.418,68.457,True,False,False,0.0,27.354,70.568,415.649,True,HIGH,True,1,1,ONLINE,MEDIUM,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000102,P022,S03,2026-04-02,AIR_QUALITY_DEGRADATION,W02,HELMET-W02,F01,FORKLIFT,2026-04-02T09:00:00+00:00,1.869,-74.332,-70.443,-76.595,1.382,-0.3292,1.043,0.038,2,0,1.4939,109.948,13.882,False,False,False,0.0,37.934,56.271,1092.077,False,MODERATE,True,0,0,ONLINE,LOW,SIMULATED_ENVIRONMENTAL_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000103,P023,S03,2026-01-05,REPEATED_EXPOSURE,W03,HELMET-W03,F01,FORKLIFT,2026-01-05T09:00:00+00:00,10.711,-69.65,-65.116,-75.653,4.19,0.6472,4.778,3.149,1,0,1.7955,156.613,13.91,False,False,False,0.0,29.287,60.477,146.281,True,HIGH,True,9,5,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000104,P024,S03,2026-01-08,NORMAL_WORK_NEAR_MACHINE,W04,HELMET-W04,F02,FORKLIFT,2026-01-08T09:00:00+00:00,10.853,-76.697,-68.771,-85.309,4.043,0.4187,7.557,1.253,3,0,1.3994,116.242,4.25,False,False,False,0.526,28.763,61.534,-15.588,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000105,P025,S03,2026-01-11,NORMAL_PASSAGE,W05,HELMET-W05,G01,GRINDING_MACHINE,2026-01-11T09:00:00+00:00,5.957,-89.387,-84.924,-93.939,2.506,-0.0906,2.9,0.287,2,1,0.8,16.29,1.747,False,False,False,0.726,29.548,61.522,453.09,False,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000106,P026,S03,2026-01-14,PROLONGED_DANGER,W06,HELMET-W06,L01,LASER_CUTTER,2026-01-14T09:00:00+00:00,8.754,-61.042,-53.159,-66.083,4.159,0.1982,0.199,7.716,2,2,1.9415,111.658,23.312,False,False,False,1.281,33.569,73.848,-228.032,True,CRITICAL,True,5,3,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000107,P027,S03,2026-01-17,FORKLIFT_APPROACH,W07,HELMET-W07,F01,FORKLIFT,2026-01-17T09:00:00+00:00,7.533,-70.435,-66.036,-73.916,3.978,5.0439,5.606,0.679,1,1,1.7727,58.636,9.205,False,False,False,0.0,27.536,75.626,38.555,True,HIGH,True,1,2,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000108,P028,S03,2026-01-20,IMPACT_CANDIDATE,W08,HELMET-W08,F02,FORKLIFT,2026-01-20T09:00:00+00:00,8.118,-62.457,-59.065,-69.736,2.882,0.5314,3.585,4.448,1,1,4.5011,303.918,48.647,True,True,False,5.045,31.974,68.218,-136.116,True,CRITICAL,True,1,1,ONLINE,MEDIUM,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000109,P029,S03,2026-01-23,NORMAL_PASSAGE,W09,HELMET-W09,F03,FORKLIFT,2026-01-23T09:00:00+00:00,5.123,-86.744,-80.211,-91.502,3.001,-0.6807,3.515,0.166,3,0,1.0913,52.921,25.768,False,False,False,1.436,27.65,62.913,307.201,True,SAFE,True,1,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000110,P030,S03,2026-01-26,NORMAL_WORK_NEAR_MACHINE,W10,HELMET-W10,L01,LASER_CUTTER,2026-01-26T09:00:00+00:00,10.815,-68.809,-58.429,-73.583,4.539,0.7229,7.768,2.254,8,0,1.5578,43.895,16.389,False,False,False,1.172,29.453,53.241,147.077,True,HIGH,True,2,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000111,P031,S03,2026-01-29,FORKLIFT_CROSSING,W11,HELMET-W11,F03,FORKLIFT,2026-01-29T09:00:00+00:00,9.945,-63.15,-54.049,-71.141,4.94,0.4916,7.314,2.207,1,1,2.7596,157.338,17.179,True,False,False,3.77,32.481,70.888,358.259,True,CRITICAL,True,3,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000112,P032,S03,2026-02-01,FORKLIFT_APPROACH,W12,HELMET-W12,F03,FORKLIFT,2026-02-01T09:00:00+00:00,10.461,-69.562,-64.982,-74.489,3.164,1.979,5.522,2.507,2,2,1.1936,100.708,26.358,False,False,False,1.838,30.238,73.875,239.124,True,HIGH,True,0,0,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
